UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,003,Alto Taquari,07406,5007406,Rio Verde de Mato Grosso
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,004,Campo Grande,07505,5007505,Rochedo
50,Mato Grosso do Sul,03,Leste de Mato Grosso do Sul,007,Três Lagoas,07554,5007554,Santa Rita do Pardo
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,003,Alto Taquari,07695,5007695,São Gabriel do Oeste
50,Mato Grosso do Sul,03,Leste de Mato Grosso do Sul,006,Paranaíba,07802,5007802,Selvíria
50,Mato Grosso do Sul,04,Sudoeste de Mato Grosso do Sul,011,Iguatemi,07703,5007703,Sete Quedas
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,004,Campo Grande,07901,5007901,Sidrolândia
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,003,Alto Taquari,07935,5007935,Sonora
50,Mato Grosso do Sul,04,Sudoeste de Mato Grosso do Sul,011,Iguatemi,07950,5007950,Tacuru
50,Mato Grosso do Sul,03,Leste de Mato Grosso do Sul,008,Nova Andradina,07976,5007976,Taquarussu
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,004,Campo Grande,08008,5008008,Terenos
50,Mato Grosso do Sul,03,Leste de Mato Grosso do Sul,007,Três Lagoas,08305,5008305,Três Lagoas
50,Mato Grosso do Sul,04,Sudoeste de Mato Grosso do Sul,010,Dourados,08404,5008404,Vicentina
51,Mato Grosso,04,Centro-Sul Mato-grossense,016,Rosário Oeste,00102,5100102,Acorizal
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,00201,5100201,Água Boa
51,Mato Grosso,01,Norte Mato-grossense,002,Alta Floresta,00250,5100250,Alta Floresta
51,Mato Grosso,05,Sudeste Mato-grossense,022,Alto Araguaia,00300,5100300,Alto Araguaia
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,00359,5100359,Alto Boa Vista
51,Mato Grosso,05,Sudeste Mato-grossense,022,Alto Araguaia,00409,5100409,Alto Garças
51,Mato Grosso,04,Centro-Sul Mato-grossense,015,Alto Paraguai,00508,5100508,Alto Paraguai
51,Mato Grosso,05,Sudeste Mato-grossense,022,Alto Araguaia,00607,5100607,Alto Taquari
51,Mato Grosso,01,Norte Mato-grossense,002,Alta Floresta,00805,5100805,Apiacás
51,Mato Grosso,02,Nordeste Mato-grossense,011,Médio Araguaia,01001,5101001,Araguaiana
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,01209,5101209,Araguainha
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,01258,5101258,Araputanga
51,Mato Grosso,04,Centro-Sul Mato-grossense,015,Alto Paraguai,01308,5101308,Arenápolis
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,01407,5101407,Aripuanã
51,Mato Grosso,04,Centro-Sul Mato-grossense,018,Alto Pantanal,01605,5101605,Barão de Melgaço
51,Mato Grosso,03,Sudoeste Mato-grossense,013,Tangará da Serra,01704,5101704,Barra do Bugres
51,Mato Grosso,02,Nordeste Mato-grossense,011,Médio Araguaia,01803,5101803,Barra do Garças
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,01852,5101852,Bom Jesus do Araguaia
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,01902,5101902,Brasnorte
51,Mato Grosso,04,Centro-Sul Mato-grossense,018,Alto Pantanal,02504,5102504,Cáceres
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,02603,5102603,Campinápolis
51,Mato Grosso,01,Norte Mato-grossense,004,Parecis,02637,5102637,Campo Novo do Parecis
51,Mato Grosso,05,Sudeste Mato-grossense,019,Primavera do Leste,02678,5102678,Campo Verde
51,Mato Grosso,01,Norte Mato-grossense,004,Parecis,02686,5102686,Campos de Júlio
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,02694,5102694,Canabrava do Norte
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,02702,5102702,Canarana
51,Mato Grosso,01,Norte Mato-grossense,002,Alta Floresta,02793,5102793,Carlinda
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,02850,5102850,Castanheira
51,Mato Grosso,04,Centro-Sul Mato-grossense,017,Cuiabá,03007,5103007,Chapada dos Guimarães
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,03056,5103056,Cláudia
51,Mato Grosso,02,Nordeste Mato-grossense,011,Médio Araguaia,03106,5103106,Cocalinho
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,03205,5103205,Colíder
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,03254,5103254,Colniza
51,Mato Grosso,01,Norte Mato-grossense,004,Parecis,03304,5103304,Comodoro
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,03353,5103353,Confresa
51,Mato Grosso,03,Sudoeste Mato-grossense,012,Alto Guaporé,03361,5103361,Conquista D'Oeste
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,03379,5103379,Cotriguaçu
51,Mato Grosso,04,Centro-Sul Mato-grossense,017,Cuiabá,03403,5103403,Cuiabá
51,Mato Grosso,04,Centro-Sul Mato-grossense,018,Alto Pantanal,03437,5103437,Curvelândia
51,Mato Grosso,03,Sudoeste Mato-grossense,013,Tangará da Serra,03452,5103452,Denise
51,Mato Grosso,01,Norte Mato-grossense,004,Parecis,03502,5103502,Diamantino
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,03601,5103601,Dom Aquino
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,03700,5103700,Feliz Natal
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,03809,5103809,Figueirópolis D'Oeste
51,Mato Grosso,01,Norte Mato-grossense,008,Paranatinga,03858,5103858,Gaúcha do Norte
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,03908,5103908,General Carneiro
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,03957,5103957,Glória D'Oeste
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,04104,5104104,Guarantã do Norte
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,04203,5104203,Guiratinga
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,04500,5104500,Indiavaí
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,04526,5104526,Ipiranga do Norte
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,04542,5104542,Itanhangá
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,04559,5104559,Itaúba
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,04609,5104609,Itiquira
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,04807,5104807,Jaciara
51,Mato Grosso,04,Centro-Sul Mato-grossense,016,Rosário Oeste,04906,5104906,Jangada
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,05002,5105002,Jauru
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,05101,5105101,Juara
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,05150,5105150,Juína
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,05176,5105176,Juruena
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,05200,5105200,Juscimeira
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,05234,5105234,Lambari D'Oeste
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,05259,5105259,Lucas do Rio Verde
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,05309,5105309,Luciara
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,05580,5105580,Marcelândia
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,05606,5105606,Matupá
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,05622,5105622,Mirassol d'Oeste
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,05903,5105903,Nobres
51,Mato Grosso,04,Centro-Sul Mato-grossense,015,Alto Paraguai,06000,5106000,Nortelândia
51,Mato Grosso,04,Centro-Sul Mato-grossense,017,Cuiabá,06109,5106109,Nossa Senhora do Livramento
51,Mato Grosso,01,Norte Mato-grossense,002,Alta Floresta,06158,5106158,Nova Bandeirantes
51,Mato Grosso,01,Norte Mato-grossense,008,Paranatinga,06208,5106208,Nova Brasilândia
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,06216,5106216,Nova Canaã do Norte
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,08808,5108808,Nova Guarita
51,Mato Grosso,03,Sudoeste Mato-grossense,012,Alto Guaporé,06182,5106182,Nova Lacerda
51,Mato Grosso,04,Centro-Sul Mato-grossense,015,Alto Paraguai,08857,5108857,Nova Marilândia
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,08907,5108907,Nova Maringá
51,Mato Grosso,01,Norte Mato-grossense,002,Alta Floresta,08956,5108956,Nova Monte Verde
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,06224,5106224,Nova Mutum
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,06174,5106174,Nova Nazaré
51,Mato Grosso,03,Sudoeste Mato-grossense,013,Tangará da Serra,06232,5106232,Nova Olímpia
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,06190,5106190,Nova Santa Helena
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,06240,5106240,Nova Ubiratã
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,06257,5106257,Nova Xavantina
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,06273,5106273,Novo Horizonte do Norte
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,06265,5106265,Novo Mundo
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,06315,5106315,Novo Santo Antônio
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,06281,5106281,Novo São Joaquim
51,Mato Grosso,01,Norte Mato-grossense,002,Alta Floresta,06299,5106299,Paranaíta
51,Mato Grosso,01,Norte Mato-grossense,008,Paranatinga,06307,5106307,Paranatinga
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,06372,5106372,Pedra Preta
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,06422,5106422,Peixoto de Azevedo
51,Mato Grosso,01,Norte Mato-grossense,008,Paranatinga,06455,5106455,Planalto da Serra
51,Mato Grosso,04,Centro-Sul Mato-grossense,018,Alto Pantanal,06505,5106505,Poconé
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,06653,5106653,Pontal do Araguaia
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,06703,5106703,Ponte Branca
51,Mato Grosso,03,Sudoeste Mato-grossense,012,Alto Guaporé,06752,5106752,Pontes e Lacerda
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,06778,5106778,Porto Alegre do Norte
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,06802,5106802,Porto dos Gaúchos
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,06828,5106828,Porto Esperidião
51,Mato Grosso,03,Sudoeste Mato-grossense,013,Tangará da Serra,06851,5106851,Porto Estrela
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,07008,5107008,Poxoréu
51,Mato Grosso,05,Sudeste Mato-grossense,019,Primavera do Leste,07040,5107040,Primavera do Leste
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,07065,5107065,Querência
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,07156,5107156,Reserva do Cabaçal
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,07180,5107180,Ribeirão Cascalheira
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,07198,5107198,Ribeirãozinho
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,07206,5107206,Rio Branco
51,Mato Grosso,01,Norte Mato-grossense,001,Aripuanã,07578,5107578,Rondolândia
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,07602,5107602,Rondonópolis
51,Mato Grosso,04,Centro-Sul Mato-grossense,016,Rosário Oeste,07701,5107701,Rosário Oeste
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,07750,5107750,Salto do Céu
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,07248,5107248,Santa Carmem
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,07743,5107743,Santa Cruz do Xingu
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,07768,5107768,Santa Rita do Trivelato
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,07776,5107776,Santa Terezinha
51,Mato Grosso,04,Centro-Sul Mato-grossense,015,Alto Paraguai,07263,5107263,Santo Afonso
51,Mato Grosso,02,Nordeste Mato-grossense,010,Canarana,07792,5107792,Santo Antônio do Leste
51,Mato Grosso,04,Centro-Sul Mato-grossense,017,Cuiabá,07800,5107800,Santo Antônio do Leverger
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,07859,5107859,São Félix do Araguaia
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,07297,5107297,São José do Povo
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,07305,5107305,São José do Rio Claro
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,07354,5107354,São José do Xingu
51,Mato Grosso,03,Sudoeste Mato-grossense,014,Jauru,07107,5107107,São José dos Quatro Marcos
51,Mato Grosso,05,Sudeste Mato-grossense,021,Rondonópolis,07404,5107404,São Pedro da Cipa
51,Mato Grosso,01,Norte Mato-grossense,004,Parecis,07875,5107875,Sapezal
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,07883,5107883,Serra Nova Dourada
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,07909,5107909,Sinop
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,07925,5107925,Sorriso
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,07941,5107941,Tabaporã
51,Mato Grosso,03,Sudoeste Mato-grossense,013,Tangará da Serra,07958,5107958,Tangará da Serra
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,08006,5108006,Tapurah
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,08055,5108055,Terra Nova do Norte
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,08105,5108105,Tesouro
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,08204,5108204,Torixoréu
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,08303,5108303,União do Sul
51,Mato Grosso,03,Sudoeste Mato-grossense,012,Alto Guaporé,08352,5108352,Vale de São Domingos
51,Mato Grosso,04,Centro-Sul Mato-grossense,017,Cuiabá,08402,5108402,Várzea Grande
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,08501,5108501,Vera
51,Mato Grosso,03,Sudoeste Mato-grossense,012,Alto Guaporé,05507,5105507,Vila Bela da Santíssima Trindade
51,Mato Grosso,02,Nordeste Mato-grossense,009,Norte Araguaia,08600,5108600,Vila Rica
52,Goiás,03,Centro Goiano,010,Goiânia,00050,5200050,Abadia de Goiás
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,00100,5200100,Abadiânia
52,Goiás,05,Sul Goiano,014,Vale do Rio dos Bois,00134,5200134,Acreúna
52,Goiás,03,Centro Goiano,009,Anicuns,00159,5200159,Adelândia
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,00175,5200175,Água Fria de Goiás
52,Goiás,05,Sul Goiano,015,Meia Ponte,00209,5200209,Água Limpa
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,00258,5200258,Águas Lindas de Goiás
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,00308,5200308,Alexânia
52,Goiás,05,Sul Goiano,015,Meia Ponte,00506,5200506,Aloândia
52,Goiás,02,Norte Goiano,004,Porangatu,00555,5200555,Alto Horizonte
52,Goiás,02,Norte Goiano,005,Chapada dos Veadeiros,00605,5200605,Alto Paraíso de Goiás
52,Goiás,04,Leste Goiano,011,Vão do Paranã,00803,5200803,Alvorada do Norte
52,Goiás,02,Norte Goiano,004,Porangatu,00829,5200829,Amaralina
52,Goiás,03,Centro Goiano,009,Anicuns,00852,5200852,Americano do Brasil
52,Goiás,03,Centro Goiano,008,Iporá,00902,5200902,Amorinópolis
52,Goiás,03,Centro Goiano,007,Anápolis,01108,5201108,Anápolis
52,Goiás,05,Sul Goiano,017,Catalão,01207,5201207,Anhanguera
52,Goiás,03,Centro Goiano,009,Anicuns,01306,5201306,Anicuns
52,Goiás,03,Centro Goiano,010,Goiânia,01405,5201405,Aparecida de Goiânia
52,Goiás,05,Sul Goiano,013,Sudoeste de Goiás,01454,5201454,Aparecida do Rio Doce
52,Goiás,05,Sul Goiano,013,Sudoeste de Goiás,01504,5201504,Aporé
52,Goiás,03,Centro Goiano,007,Anápolis,01603,5201603,Araçu
52,Goiás,01,Noroeste Goiano,003,Aragarças,01702,5201702,Aragarças
52,Goiás,03,Centro Goiano,010,Goiânia,01801,5201801,Aragoiânia
52,Goiás,01,Noroeste Goiano,002,Rio Vermelho,02155,5202155,Araguapaz
52,Goiás,01,Noroeste Goiano,003,Aragarças,02353,5202353,Arenópolis
52,Goiás,01,Noroeste Goiano,002,Rio Vermelho,02502,5202502,Aruanã
52,Goiás,03,Centro Goiano,009,Anicuns,02601,5202601,Aurilândia
52,Goiás,03,Centro Goiano,009,Anicuns,02809,5202809,Avelinópolis
52,Goiás,01,Noroeste Goiano,003,Aragarças,03104,5203104,Baliza
52,Goiás,03,Centro Goiano,006,Ceres,03203,5203203,Barro Alto
52,Goiás,03,Centro Goiano,010,Goiânia,03302,5203302,Bela Vista de Goiás
52,Goiás,01,Noroeste Goiano,003,Aragarças,03401,5203401,Bom Jardim de Goiás
52,Goiás,05,Sul Goiano,015,Meia Ponte,03500,5203500,Bom Jesus de Goiás
52,Goiás,03,Centro Goiano,010,Goiânia,03559,5203559,Bonfinópolis
52,Goiás,02,Norte Goiano,004,Porangatu,03575,5203575,Bonópolis
52,Goiás,03,Centro Goiano,007,Anápolis,03609,5203609,Brazabrantes
52,Goiás,01,Noroeste Goiano,002,Rio Vermelho,03807,5203807,Britânia
52,Goiás,05,Sul Goiano,015,Meia Ponte,03906,5203906,Buriti Alegre
52,Goiás,03,Centro Goiano,009,Anicuns,03939,5203939,Buriti de Goiás
52,Goiás,04,Leste Goiano,011,Vão do Paranã,03962,5203962,Buritinópolis
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,04003,5204003,Cabeceiras
52,Goiás,05,Sul Goiano,018,Quirinópolis,04102,5204102,Cachoeira Alta
52,Goiás,03,Centro Goiano,008,Iporá,04201,5204201,Cachoeira de Goiás
52,Goiás,05,Sul Goiano,015,Meia Ponte,04250,5204250,Cachoeira Dourada
52,Goiás,05,Sul Goiano,018,Quirinópolis,04300,5204300,Caçu
52,Goiás,05,Sul Goiano,013,Sudoeste de Goiás,04409,5204409,Caiapônia
52,Goiás,05,Sul Goiano,015,Meia Ponte,04508,5204508,Caldas Novas
52,Goiás,03,Centro Goiano,010,Goiânia,04557,5204557,Caldazinha
52,Goiás,05,Sul Goiano,014,Vale do Rio dos Bois,04607,5204607,Campestre de Goiás
52,Goiás,02,Norte Goiano,004,Porangatu,04656,5204656,Campinaçu
52,Goiás,02,Norte Goiano,004,Porangatu,04706,5204706,Campinorte
52,Goiás,05,Sul Goiano,017,Catalão,04805,5204805,Campo Alegre de Goiás
52,Goiás,03,Centro Goiano,007,Anápolis,04854,5204854,Campo Limpo de Goiás
52,Goiás,02,Norte Goiano,005,Chapada dos Veadeiros,04904,5204904,Campos Belos
52,Goiás,02,Norte Goiano,004,Porangatu,04953,5204953,Campos Verdes
52,Goiás,03,Centro Goiano,006,Ceres,05000,5205000,Carmo do Rio Verde
52,Goiás,05,Sul Goiano,013,Sudoeste de Goiás,05059,5205059,Castelândia
52,Goiás,05,Sul Goiano,017,Catalão,05109,5205109,Catalão
52,Goiás,03,Centro Goiano,007,Anápolis,05208,5205208,Caturaí
52,Goiás,02,Norte Goiano,005,Chapada dos Veadeiros,05307,5205307,Cavalcante
52,Goiás,03,Centro Goiano,006,Ceres,05406,5205406,Ceres
52,Goiás,05,Sul Goiano,014,Vale do Rio dos Bois,05455,5205455,Cezarina
52,Goiás,05,Sul Goiano,013,Sudoeste de Goiás,05471,5205471,Chapadão do Céu
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,05497,5205497,Cidade Ocidental
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,05513,5205513,Cocalzinho de Goiás
52,Goiás,02,Norte Goiano,005,Chapada dos Veadeiros,05521,5205521,Colinas do Sul
52,Goiás,03,Centro Goiano,008,Iporá,05703,5205703,Córrego do Ouro
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,05802,5205802,Corumbá de Goiás
52,Goiás,05,Sul Goiano,017,Catalão,05901,5205901,Corumbaíba
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,06206,5206206,Cristalina
52,Goiás,05,Sul Goiano,016,Pires do Rio,06305,5206305,Cristianópolis
52,Goiás,01,Noroeste Goiano,001,São Miguel do Araguaia,06404,5206404,Crixás
52,Goiás,05,Sul Goiano,015,Meia Ponte,06503,5206503,Cromínia
52,Goiás,05,Sul Goiano,017,Catalão,06602,5206602,Cumari
52,Goiás,04,Leste Goiano,011,Vão do Paranã,06701,5206701,Damianópolis
52,Goiás,03,Centro Goiano,007,Anápolis,06800,5206800,Damolândia
52,Goiás,05,Sul Goiano,017,Catalão,06909,5206909,Davinópolis
52,Goiás,01,Noroeste Goiano,003,Aragarças,07105,5207105,Diorama
52,Goiás,04,Leste Goiano,011,Vão do Paranã,08301,5208301,Divinópolis de Goiás
52,Goiás,05,Sul Goiano,013,Sudoeste de Goiás,07253,5207253,Doverlândia
52,Goiás,05,Sul Goiano,014,Vale do Rio dos Bois,07352,5207352,Edealina
52,Goiás,05,Sul Goiano,014,Vale do Rio dos Bois,07402,5207402,Edéia
52,Goiás,02,Norte Goiano,004,Porangatu,07501,5207501,Estrela do Norte
52,Goiás,01,Noroeste Goiano,002,Rio Vermelho,07535,5207535,Faina
52,Goiás,03,Centro Goiano,008,Iporá,07600,5207600,Fazenda Nova
52,Goiás,03,Centro Goiano,009,Anicuns,07808,5207808,Firminópolis
52,Goiás,04,Leste Goiano,011,Vão do Paranã,07907,5207907,Flores de Goiás
52,Goiás,04,Leste Goiano,012,Entorno de Brasília,08004,5208004,Formosa
52,Goiás,02,Norte Goiano,004,Porangatu,08103,5208103,Formoso
52,Goiás,05,Sul Goiano,016,Pires do Rio,08152,5208152,Gameleira de Goiás
52,Goiás,03,Centro Goiano,010,Goiânia,08400,5208400,Goianápolis
52,Goiás,05,Sul Goiano,017,Catalão,08509,5208509,Goiandira
52,Goiás,03,Centro Goiano,006,Ceres,08608,5208608,Goianésia
52,Goiás,03,Centro Goiano,010,Goiânia,08707,5208707,Goiânia
52,Goiás,03,Centro Goiano,010,Goiânia,08806,5208806,Goianira
52,Goiás,01,Noroeste Goiano,002,Rio Vermelho,08905,5208905,Goiás
52,Goiás,05,Sul Goiano,015,Meia Ponte,09101,5209101,Goiatuba
52,Goiás,05,Sul Goiano,018,Quirinópolis,09150,5209150,Gouvelândia
52,Goiás,03,Centro Goiano,010,Goiânia,09200,5209200,Guapó
52,Goiás,03,Centro Goiano,006,Ceres,09291,5209291,Guaraíta
52,Goiás,04,Leste Goiano,011,Vão do Paranã,09408,5209408,Guarani de Goiás
52,Goiás,03,Centro Goiano,006,Ceres,09457,5209457,Guarinos
52,Goiás,03,Centro Goiano,007,Anápolis,09606,5209606,Heitoraí
52,Goiás,03,Centro Goiano,010,Goiânia,09705,5209705,Hidrolândia
52,Goiás,03,Centro Goiano,006,Ceres,09804,5209804,Hidrolina
52,Goiás,04,Leste Goiano,011,Vão do Paranã,09903,5209903,Iaciara
